0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
56087830@N00,5pm,2,1,2.0,60th,1.0,2.0,0.5,_palace_of_westminster,2.0,2.0,1.0,abbey,2.0,11.0,0.18181818181818185,africa,1.0,9.0,0.1111111111111111,anniversary,1.0,9.0,0.1111111111111111,apartheid,1.0,1.0,1.0,bell,2.0,17.0,0.1176470588235294,ben,30.0,22.0,1.3636363636363635,better,1.0,12.0,0.08333333333333333,big,30.0,32.0,0.9375,bigben,3.0,17.0,0.17647058823529413,black,2.0,23.0,0.08695652173913042,blue,1.0,28.0,0.03571428571428571,boy,1.0,6.0,0.16666666666666666,british,2.0,8.0,0.25,bus,2.0,14.0,0.14285714285714285,cab,2.0,4.0,0.5,cenotaph,1.0,1.0,1.0,chime,2.0,2.0,1.0,chimed,1.0,1.0,1.0,church,1.0,39.0,0.02564102564102564,circle,1.0,3.0,0.3333333333333333,clock,12.0,15.0,0.8,clocktower,1.0,8.0,0.125,close,1.0,27.0,0.037037037037037035,committee,1.0,3.0,0.3333333333333333,common,5.0,13.0,0.38461538461538464,complete,1.0,8.0,0.125,dusk,1.0,6.0,0.16666666666666666,elizabeth,1.0,3.0,0.3333333333333333,en.wikipedia.orgwikiclock_tower,1.0,2.0,0.5,england,3.0,23.0,0.13043478260869565,eye,1.0,20.0,0.05,face,1.0,22.0,0.045454545454545456,fog,1.0,6.0,0.16666666666666666,front,2.0,52.0,0.038461538461538464,government,7.0,11.0,0.6363636363636364,hand,1.0,11.0,0.09090909090909093,house,1.0,52.0,0.019230769230769232
56505984@N06,acropoli,19,21,0.9047619047619048,athen,34.0,22.0,1.5454545454545454,caryatid,1.0,6.0,0.16666666666666666,entrance,4.0,47.0,0.0851063829787234,greece,15.0,21.0,0.7142857142857143,porch,1.0,9.0,0.1111111111111111,view,4.0,117.0,0.034188034188034185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56581343@N04,cave,5,4,1.25,chateau,30.0,1.0,30.0,chevreuse,45.0,1.0,45.0,château,40.0,2.0,20.0,conjuguent,10.0,1.0,10.0,conseil,5.0,1.0,5.0,conseilgénéraldesyveline,10.0,1.0,10.0,construit,5.0,3.0,1.6666666666666667,copyright,5.0,6.0,0.8333333333333334,cour,5.0,2.0,2.5,dan,20.0,7.0,2.8571428571428568,de,105.0,134.0,0.7835820895522388,donjon,10.0,1.0,10.0,du,30.0,27.0,1.1111111111111112,découvrir,5.0,1.0,5.0,département,10.0,1.0,10.0,empreinte,10.0,1.0,10.0,en,20.0,26.0,0.7692307692307693,entre,5.0,4.0,1.25,environnement,10.0,1.0,10.0,est,10.0,9.0,1.1111111111111112,exceptionnel,10.0,1.0,10.0,exposition,5.0,6.0,0.8333333333333334,font,10.0,1.0,10.0,forteresse,5.0,1.0,5.0,garde,5.0,1.0,5.0,général,5.0,1.0,5.0,haute,5.0,1.0,5.0,hauteur,5.0,2.0,2.5,histoire,10.0,1.0,10.0,href,10.0,119.0,0.08403361344537816,http:www.yvelines.frloisirsle,10.0,1.0,10.0,il,5.0,10.0,0.5,imposant,10.0,1.0,10.0,intérieure,5.0,1.0,5.0,l'enceinte,5.0,1.0,5.0,l'histoire,5.0,2.0,2.5,l'intérieur,5.0,2.0,2.5,l'yvette,5.0,1.0,5.0,la,85.0,73.0,1.1643835616438356
56593651@N00,51,1,7,0.14285714285714285,58,1.0,4.0,0.25,61,1.0,2.0,0.5,67,1.0,2.0,0.5,69,1.0,2.0,0.5,70,1.0,13.0,0.07692307692307693,71,1.0,3.0,0.3333333333333333,73,1.0,4.0,0.25,74,1.0,3.0,0.3333333333333333,adsc00001,9.0,1.0,9.0,allarthasbeencontemporary,1.0,1.0,1.0,alte,2.0,23.0,0.08695652173913042,altenationalgalerie,1.0,3.0,0.3333333333333333,altesmuseum,13.0,13.0,1.0,architektur,2.0,13.0,0.15384615384615385,baum,1.0,2.0,0.5,baustelle,1.0,2.0,0.5,bei,1.0,4.0,0.25,berlin,15.0,65.0,0.2307692307692308,berlinerdom,2.0,12.0,0.16666666666666666,berlinmitte,2.0,5.0,0.4,brunnen,1.0,2.0,0.5,der,1.0,19.0,0.05263157894736842,deutschland,2.0,25.0,0.08,dom,2.0,24.0,0.08333333333333333,dsc00013,1.0,1.0,1.0,dsc00480,1.0,1.0,1.0,dsc01640,1.0,1.0,1.0,dsc01775,1.0,1.0,1.0,eine,1.0,8.0,0.125,einfach,1.0,1.0,1.0,entfernung,1.0,2.0,0.5,europa,2.0,10.0,0.2,evelyneinberlin,1.0,1.0,1.0,festivaloflight,10.0,3.0,3.333333333333333,frankreich,1.0,4.0,0.25,handy,1.0,1.0,1.0,haus,2.0,2.0,1.0,href,1.0,119.0,0.008403361344537815,http:www.festival,1.0,1.0,1.0
56705607@N00,101,1,4,0.25,12,1.0,27.0,0.037037037037037035,13,1.0,28.0,0.03571428571428571,14,1.0,28.0,0.03571428571428571,16,1.0,21.0,0.047619047619047616,17,1.0,28.0,0.03571428571428571,18,1.0,23.0,0.043478260869565216,19,1.0,13.0,0.07692307692307693,1996,30.0,2.0,15.0,20,1.0,17.0,0.05882352941176471,21,1.0,18.0,0.05555555555555555,22,1.0,18.0,0.05555555555555555,23,1.0,16.0,0.0625,24,1.0,17.0,0.05882352941176471,25,1.0,23.0,0.043478260869565216,26,1.0,17.0,0.05882352941176471,27,1.0,15.0,0.06666666666666668,blake,15.0,1.0,15.0,blamar,15.0,1.0,15.0,castle,28.0,42.0,0.6666666666666666,hearst,29.0,20.0,1.45,hearstcastle,15.0,19.0,0.7894736842105263,hiway,1.0,1.0,1.0,hotel,1.0,13.0,0.07692307692307693,marla,16.0,1.0,16.0,pool,1.0,15.0,0.06666666666666668,postcard,17.0,6.0,2.833333333333333,roadtrip,15.0,1.0,15.0,swimming,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57004829@N03,06,15,12,1.25,082004,7.0,1.0,7.0,1,2.0,53.0,0.03773584905660377,1184,2.0,1.0,2.0,1823,10.0,2.0,5.0,1865,1.0,4.0,0.25,1869,1.0,4.0,0.25,1904,15.0,4.0,3.75,28,10.0,15.0,0.6666666666666666,76,1.0,3.0,0.3333333333333333,albert,1.0,22.0,0.045454545454545456,alexandre,1.0,22.0,0.045454545454545456,allemagne,15.0,3.0,5.0,alte,30.0,23.0,1.3043478260869563,altesmuseum,10.0,13.0,0.7692307692307693,altnationalgalerie,5.0,1.0,5.0,antique,6.0,6.0,1.0,antoni,15.0,5.0,3.0,antonigaudi,15.0,4.0,3.75,antoniogaudi,15.0,2.0,7.5,arch,11.0,24.0,0.4583333333333333,architect,23.0,23.0,1.0,architecte,27.0,1.0,27.0,architecture,4.0,70.0,0.057142857142857134,artnouveau,15.0,3.0,5.0,august,1.0,13.0,0.07692307692307693,barcelona,30.0,20.0,1.5,barcelone,15.0,1.0,15.0,batlló,30.0,9.0,3.333333333333333,berlin,45.0,65.0,0.6923076923076923,bronze,4.0,13.0,0.3076923076923077,camille,2.0,1.0,2.0,camilleclaudel,2.0,1.0,2.0,casa,30.0,47.0,0.6382978723404256,casabatlló,15.0,10.0,1.5,casabattlo,15.0,1.0,15.0,catalogne,15.0,1.0,15.0,catalunya,15.0,5.0,3.0,cataluña,15.0,3.0,5.0,claudel,4.0,1.0,4.0
57217704@N00,ala,1,3,0.3333333333333333,bell,1.0,17.0,0.05882352941176471,belltower,1.0,3.0,0.3333333333333333,better,1.0,12.0,0.08333333333333333,bit,1.0,13.0,0.07692307692307693,blurry,2.0,2.0,1.0,bok,2.0,18.0,0.1111111111111111,bokeh,1.0,3.0,0.3333333333333333,boktowergarden,12.0,13.0,0.9230769230769232,book,1.0,11.0,0.09090909090909093,carillion,1.0,1.0,1.0,carried,1.0,7.0,0.14285714285714285,catchy,1.0,1.0,1.0,colorful,1.0,2.0,0.5,copied,1.0,2.0,0.5,dasso,2.0,1.0,2.0,deserve,1.0,2.0,0.5,elevation,1.0,4.0,0.25,fame,1.0,5.0,0.2,feet,1.0,22.0,0.045454545454545456,fern,2.0,1.0,2.0,flat,1.0,4.0,0.25,floral,3.0,3.0,1.0,florida,1.0,25.0,0.04,floridalandmark,1.0,1.0,1.0,floridian,1.0,1.0,1.0,fruit,3.0,8.0,0.375,garden,1.0,44.0,0.022727272727272728,goosebump,2.0,1.0,2.0,green,4.0,17.0,0.2352941176470588,guy,1.0,7.0,0.14285714285714285,inside,1.0,55.0,0.01818181818181818,iron,1.0,10.0,0.1,it',1.0,31.0,0.03225806451612903,jose,2.0,1.0,2.0,lake,1.0,13.0,0.07692307692307693,lakewalesflorida,12.0,1.0,12.0,listening,1.0,1.0,1.0,listeningtothebell,1.0,1.0,1.0,live,1.0,14.0,0.07142857142857142
57286362@N06,2013,14,16,0.875,atlantic,14.0,2.0,7.0,açúcar,14.0,2.0,7.0,barra,14.0,1.0,14.0,barradatijuc,14.0,1.0,14.0,bay,14.0,13.0,1.0769230769230769,baía,14.0,1.0,14.0,beach,14.0,16.0,0.875,blue,14.0,28.0,0.5,brazil,14.0,17.0,0.8235294117647058,brazil',14.0,1.0,14.0,building,14.0,73.0,0.1917808219178082,cablecar,14.0,1.0,14.0,called,14.0,24.0,0.5833333333333334,calling,14.0,3.0,4.666666666666667,capricorn,14.0,1.0,14.0,card,14.0,7.0,2.0,carnivalcostume,14.0,1.0,14.0,cathedral,17.0,85.0,0.2,christ,23.0,23.0,1.0,christtheredeemer,14.0,13.0,1.0769230769230769,city,42.0,67.0,0.6268656716417911,clear,14.0,5.0,2.8,close,14.0,27.0,0.5185185185185185,coast,28.0,13.0,2.1538461538461537,coconut,2.0,2.0,1.0,copacabanabeach,14.0,2.0,7.0,de,56.0,134.0,0.41791044776119396,east,14.0,38.0,0.3684210526315789,entrance,14.0,47.0,0.2978723404255319,facing,14.0,15.0,0.9333333333333332,founded,14.0,5.0,2.8,green,14.0,17.0,0.8235294117647058,guanabara,28.0,1.0,28.0,hill,14.0,21.0,0.6666666666666666,inlet,14.0,2.0,7.0,janeiro,28.0,12.0,2.333333333333333,land,14.0,10.0,1.4,loaf,14.0,1.0,14.0,marked,14.0,3.0,4.666666666666667
57340921@N03,13,1,28,0.03571428571428571,2011,1.0,23.0,0.043478260869565216,22,1.0,18.0,0.05555555555555555,273,1.0,1.0,1.0,29,2.0,12.0,0.16666666666666666,296,1.0,1.0,1.0,3,1.0,59.0,0.01694915254237288,308,1.0,2.0,0.5,318,1.0,1.0,1.0,35,1.0,6.0,0.16666666666666666,4,1.0,43.0,0.02325581395348837,afternoon,1.0,12.0,0.08333333333333333,amidst,1.0,1.0,1.0,angle,1.0,11.0,0.09090909090909093,base,1.0,20.0,0.05,bathurst,1.0,2.0,0.5,bench,1.0,4.0,0.25,best,1.0,24.0,0.04166666666666666,bicycle,1.0,5.0,0.2,blanche,1.0,2.0,0.5,blue,2.0,28.0,0.07142857142857142,bluesky,1.0,4.0,0.25,bridge,1.0,34.0,0.029411764705882356,building,1.0,73.0,0.0136986301369863,capturing,1.0,1.0,1.0,cn,12.0,20.0,0.6,cntower,14.0,19.0,0.7368421052631579,colder,1.0,1.0,1.0,condo,1.0,2.0,0.5,construction,3.0,32.0,0.09375,convergence,2.0,1.0,2.0,crane,1.0,4.0,0.25,cycling,2.0,3.0,0.6666666666666666,darkness,1.0,1.0,1.0,day,5.0,51.0,0.09803921568627452,downtown,1.0,21.0,0.047619047619047616,dunda,1.0,3.0,0.3333333333333333,east,1.0,38.0,0.02631578947368421,expressway,1.0,3.0,0.3333333333333333,february,1.0,9.0,0.1111111111111111
57419996@N00,16thcentury,15,1,15.0,agra,75.0,20.0,3.75,akbar,15.0,1.0,15.0,architecture,30.0,70.0,0.42857142857142855,aurangzeb,15.0,2.0,7.5,built,15.0,50.0,0.3,cityfort,15.0,1.0,15.0,combine,15.0,3.0,5.0,emporor,15.0,1.0,15.0,exterior,2.0,17.0,0.1176470588235294,famous,15.0,31.0,0.4838709677419355,fort,45.0,33.0,1.3636363636363635,fortified,15.0,3.0,5.0,heritage,15.0,19.0,0.7894736842105263,hindu,15.0,11.0,1.3636363636363635,humayun,15.0,1.0,15.0,india,15.0,19.0,0.7894736842105263,intricate,2.0,3.0,0.6666666666666666,islamic,15.0,1.0,15.0,jahan,15.0,3.0,5.0,jehangir,15.0,1.0,15.0,located,15.0,31.0,0.4838709677419355,mahal,15.0,7.0,2.142857142857143,moat,1.0,6.0,0.16666666666666666,mughal,30.0,5.0,6.0,red,15.0,35.0,0.42857142857142855,sandstone,15.0,9.0,1.6666666666666667,shah,15.0,3.0,5.0,site,15.0,47.0,0.3191489361702128,stage,15.0,7.0,2.142857142857143,taj,15.0,6.0,2.5,unesco,15.0,20.0,0.75,unescoworldheritagesite,15.0,7.0,2.142857142857143,wall,2.0,45.0,0.04444444444444445,walled,15.0,4.0,3.75,work,2.0,39.0,0.05128205128205128,,,,,,,,,,,,,,,,
57474170@N05,ben,30,22,1.3636363636363635,berlin,15.0,65.0,0.2307692307692308,big,30.0,32.0,0.9375,bigben,15.0,17.0,0.8823529411764706,brandenburg,30.0,23.0,1.3043478260869563,brandenburger,5.0,8.0,0.625,gate,30.0,38.0,0.7894736842105263,germany,15.0,56.0,0.26785714285714285,london,15.0,38.0,0.3947368421052632,pariser,3.0,6.0,0.5,platz,3.0,7.0,0.42857142857142855,sign,4.0,23.0,0.17391304347826084,southbank,14.0,3.0,4.666666666666667,statue,2.0,86.0,0.02325581395348837,tor,5.0,9.0,0.5555555555555556,uk,15.0,22.0,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57503104@N00,1863,1,4,0.25,1868,3.0,2.0,1.5,1875,6.0,5.0,1.2,72,1.0,7.0,0.14285714285714285,76,3.0,3.0,1.0,africa,1.0,9.0,0.1111111111111111,agriculture,1.0,4.0,0.25,albert,17.0,22.0,0.7727272727272727,albertmemorial,12.0,15.0,0.8,america,1.0,12.0,0.08333333333333333,architect,1.0,23.0,0.043478260869565216,armstead,1.0,3.0,0.3333333333333333,asia,1.0,14.0,0.07142857142857142,bell,1.0,17.0,0.05882352941176471,birnie,2.0,1.0,2.0,calder,1.0,1.0,1.0,cockerell,1.0,2.0,0.5,england,15.0,23.0,0.6521739130434783,europe,1.0,43.0,0.02325581395348837,flanked,1.0,5.0,0.2,foley,4.0,3.0,1.3333333333333333,frieze,3.0,8.0,0.375,garden,1.0,44.0,0.022727272727272728,geo:lat51502452,10.0,1.0,10.0,geo:lon0177755,10.0,1.0,10.0,george,1.0,15.0,0.06666666666666668,georgegilbertscott,15.0,4.0,3.75,geotagged,10.0,21.0,0.4761904761904762,ggscott,15.0,1.0,15.0,gilbert,1.0,8.0,0.125,gilbertscott,15.0,2.0,7.5,gothicrevival,4.0,5.0,0.8,henry,6.0,7.0,0.8571428571428571,henryhugharmstead,1.0,2.0,0.5,henryweeke,1.0,1.0,1.0,hugh,1.0,2.0,0.5,john,7.0,16.0,0.4375,johnbell,1.0,2.0,0.5,johnbirniephilip,1.0,1.0,1.0,johnhenryfoley,1.0,1.0,1.0
57605688@N00,anemone,1,2,0.5,animal,1.0,21.0,0.047619047619047616,built,1.0,50.0,0.02,cabrillo,26.0,20.0,1.3,cabrillonationalmonument,14.0,8.0,1.75,california,10.0,30.0,0.3333333333333333,chri,2.0,4.0,0.5,christy,3.0,1.0,3.0,christy',1.0,1.0,1.0,cleaned,1.0,5.0,0.2,closed,1.0,8.0,0.125,cthulu,1.0,1.0,1.0,currently,1.0,6.0,0.16666666666666666,diego,1.0,10.0,0.1,earth,1.0,6.0,0.16666666666666666,exploring,2.0,3.0,0.6666666666666666,exposed,1.0,3.0,0.3333333333333333,fellow,1.0,2.0,0.5,floor,1.0,21.0,0.047619047619047616,fog,1.0,6.0,0.16666666666666666,gate,1.0,38.0,0.02631578947368421,head,1.0,29.0,0.03448275862068965,here',1.0,2.0,0.5,high,1.0,38.0,0.02631578947368421,i'm,1.0,16.0,0.0625,it',1.0,31.0,0.03225806451612903,ladder,1.0,4.0,0.25,largest,1.0,25.0,0.04,lighthouse,17.0,10.0,1.7,linkedto,1.0,1.0,1.0,loma,2.0,9.0,0.2222222222222222,mentioned,1.0,3.0,0.3333333333333333,mini,1.0,3.0,0.3333333333333333,monument,2.0,63.0,0.031746031746031744,national,2.0,47.0,0.0425531914893617,nature,5.0,11.0,0.4545454545454545,number,1.0,12.0,0.08333333333333333,obscured,1.0,1.0,1.0,oldpointlomalighthouse,5.0,3.0,1.6666666666666667,original,1.0,28.0,0.03571428571428571
57884042@N00,ancient,15,37,0.40540540540540543,architecture,15.0,70.0,0.21428571428571427,aztec,15.0,18.0,0.8333333333333334,aztecruin,15.0,7.0,2.142857142857143,home,15.0,3.0,5.0,indian,15.0,11.0,1.3636363636363635,indianruin,15.0,2.0,7.5,newmexico,15.0,10.0,1.5,puebloruin,15.0,2.0,7.5,ruin,30.0,48.0,0.625,structure,15.0,34.0,0.4411764705882353,west,15.0,43.0,0.3488372093023256,western,15.0,22.0,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57986369@N06,1980,15,3,5.0,80,15.0,17.0,0.8823529411764706,area,9.0,38.0,0.2368421052631579,arizona,15.0,18.0,0.8333333333333334,arizonaphoenixgrandcanyonwupatkicliffdwelling,15.0,1.0,15.0,az,16.0,4.0,4.0,blog,15.0,4.0,3.75,canyon,20.0,5.0,4.0,castle,17.0,42.0,0.4047619047619048,cliff,15.0,14.0,1.0714285714285714,country,15.0,8.0,1.875,dwelling,15.0,8.0,1.875,flagstaff,16.0,4.0,4.0,generation,15.0,4.0,3.75,glenn,15.0,1.0,15.0,grand,20.0,15.0,1.3333333333333333,held,1.0,15.0,0.06666666666666668,href,15.0,119.0,0.12605042016806722,http:leakytr8,15.0,1.0,15.0,int,1.0,2.0,0.5,meeting,1.0,8.0,0.125,mgr,1.0,1.0,1.0,montezuma',17.0,2.0,8.5,montezumascastle,1.0,4.0,0.25,musing,15.0,2.0,7.5,ned,1.0,1.0,1.0,nofollow,15.0,83.0,0.18072289156626506,phoenix,16.0,3.0,5.333333333333333,red,23.0,35.0,0.6571428571428571,rel,15.0,83.0,0.18072289156626506,resort,1.0,3.0,0.3333333333333333,richard,1.0,6.0,0.16666666666666666,rim,5.0,7.0,0.7142857142857143,rock,23.0,18.0,1.2777777777777777,sale,2.0,5.0,0.4,sedona,23.0,1.0,23.0,sedonaredrock1980s80seighty,15.0,1.0,15.0,silent,15.0,1.0,15.0,south,5.0,53.0,0.09433962264150944,tumblr.com,15.0,1.0,15.0
58386356@N03,2010,3,26,0.1153846153846154,antonio,4.0,3.0,1.3333333333333333,antoniocançado,13.0,1.0,13.0,brasil.fr,5.0,1.0,5.0,brasilfr,14.0,1.0,14.0,cançado,4.0,1.0,4.0,de,7.0,134.0,0.05223880597014925,img_0239,1.0,1.0,1.0,img_0667,1.0,1.0,1.0,img_0762,1.0,1.0,1.0,img_0809,1.0,1.0,1.0,img_0838,1.0,1.0,1.0,img_0967,1.0,1.0,1.0,img_1155_2,1.0,1.0,1.0,img_2574,1.0,1.0,1.0,img_2855,1.0,1.0,1.0,img_2887,1.0,1.0,1.0,img_5872,1.0,1.0,1.0,la,7.0,73.0,0.0958904109589041,lavage,7.0,1.0,7.0,lavagedelamadeleinepari,13.0,1.0,13.0,lavagemadeleine.brasil.fr,2.0,1.0,2.0,madeleine,7.0,18.0,0.3888888888888889,pari,6.0,49.0,0.12244897959183673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58791769@N00,1,4,53,0.07547169811320754,152.5m,1.0,1.0,1.0,2,2.0,66.0,0.030303030303030307,2009,1.0,29.0,0.03448275862068965,3,2.0,59.0,0.03389830508474576,4,1.0,43.0,0.02325581395348837,5,1.0,41.0,0.024390243902439025,509,1.0,3.0,0.3333333333333333,97.25m,1.0,1.0,1.0,allow,1.0,4.0,0.25,base,1.0,20.0,0.05,bell,1.0,17.0,0.05882352941176471,berlin,15.0,65.0,0.2307692307692308,best,1.0,24.0,0.04166666666666666,brandenburg,15.0,23.0,0.6521739130434783,brandenburggate,14.0,16.0,0.875,bridge,1.0,34.0,0.029411764705882356,cathedral,7.0,85.0,0.08235294117647059,christianity,1.0,6.0,0.16666666666666666,church,1.0,39.0,0.02564102564102564,claim,1.0,3.0,0.3333333333333333,climbing,1.0,5.0,0.2,cologne,2.0,20.0,0.1,colognecathedral,15.0,11.0,1.3636363636363635,column,1.0,30.0,0.03333333333333333,distance,1.0,24.0,0.04166666666666666,door,2.0,32.0,0.0625,en.wikipedia.orgwikibrandenburg_gate,1.0,2.0,0.5,en.wikipedia.orgwikicologne_cathedral,1.0,3.0,0.3333333333333333,entrance,1.0,47.0,0.02127659574468085,europe,30.0,43.0,0.6976744186046512,fernsehturm,2.0,6.0,0.3333333333333333,front,1.0,52.0,0.019230769230769232,gallery,2.0,17.0,0.1176470588235294,gate,15.0,38.0,0.3947368421052632,germany,30.0,56.0,0.5357142857142857,guess,1.0,4.0,0.25,happened,1.0,2.0,0.5,high,1.0,38.0,0.02631578947368421,history,1.0,24.0,0.04166666666666666
59138347@N00,angela,3,1,3.0,architecture,3.0,70.0,0.042857142857142864,berlin,30.0,65.0,0.4615384615384616,berlincathedral,12.0,7.0,1.7142857142857142,cathedral,26.0,85.0,0.3058823529411765,ceiling,3.0,22.0,0.13636363636363635,churche,11.0,6.0,1.8333333333333333,europe,11.0,43.0,0.2558139534883721,european,11.0,11.0,1.0,glass,1.0,36.0,0.027777777777777776,stained,1.0,21.0,0.047619047619047616,stainedglass,1.0,12.0,0.08333333333333333,statue,3.0,86.0,0.034883720930232565,surround,15.0,2.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59143072@N00,bec,1,1,1.0,caracol,1.0,3.0,0.3333333333333333,castillo,2.0,26.0,0.07692307692307693,chichen,1.0,17.0,0.05882352941176471,chichenitza,15.0,14.0,1.0714285714285714,el,3.0,20.0,0.15,en.wikipedia.orgwikichichen_itza,15.0,1.0,15.0,engraving,1.0,2.0,0.5,feathered,1.0,2.0,0.5,honeymoon,15.0,3.0,5.0,href,15.0,119.0,0.12605042016806722,http:en.wikipedia.orgwikichichen_itza,15.0,1.0,15.0,itza,1.0,17.0,0.05882352941176471,mexico,15.0,31.0,0.4838709677419355,mono,1.0,1.0,1.0,nofollow,15.0,83.0,0.18072289156626506,observatory,1.0,6.0,0.16666666666666666,ossario,1.0,2.0,0.5,rel,15.0,83.0,0.18072289156626506,serpent,1.0,9.0,0.1111111111111111,skull,1.0,6.0,0.16666666666666666,temple,2.0,47.0,0.0425531914893617,top,1.0,53.0,0.018867924528301886,tree,1.0,26.0,0.038461538461538464,warrior,1.0,7.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59392555@N00,2010,15,26,0.5769230769230769,acropoli,45.0,21.0,2.142857142857143,acropolismuseum,4.0,3.0,1.3333333333333333,athen,21.0,22.0,0.9545454545454546,greece,30.0,21.0,1.4285714285714286,hill,1.0,21.0,0.047619047619047616,monument,12.0,63.0,0.19047619047619047,museum,7.0,67.0,0.1044776119402985,parthenon,3.0,14.0,0.21428571428571427,pentax18250mm,15.0,1.0,15.0,pentaxk20d,15.0,1.0,15.0,theater,1.0,6.0,0.16666666666666666,view,2.0,117.0,0.017094017094017096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59398780@N00,2,1,66,0.015151515151515154,2011,30.0,23.0,1.3043478260869563,25,1.0,23.0,0.043478260869565216,27,15.0,15.0,1.0,admission,3.0,2.0,1.5,amphitheater,2.0,6.0,0.3333333333333333,ancient,15.0,37.0,0.40540540540540543,arch,2.0,24.0,0.08333333333333333,arche,1.0,11.0,0.09090909090909093,area,1.0,38.0,0.02631578947368421,arena,17.0,6.0,2.833333333333333,attraction,2.0,10.0,0.2,bargain,1.0,1.0,1.0,best,1.0,24.0,0.04166666666666666,bit,1.0,13.0,0.07692307692307693,book,15.0,11.0,1.3636363636363635,building,7.0,73.0,0.0958904109589041,buse,1.0,5.0,0.2,buying,1.0,1.0,1.0,cart,1.0,3.0,0.3333333333333333,climbing,1.0,5.0,0.2,closed,1.0,8.0,0.125,collosseum,15.0,1.0,15.0,colosseum,46.0,20.0,2.3,colosseum',2.0,3.0,0.6666666666666666,constantine,1.0,3.0,0.3333333333333333,construction,15.0,32.0,0.46875,contest,3.0,3.0,1.0,couple,8.0,7.0,1.1428571428571428,day,1.0,51.0,0.0196078431372549,december,8.0,12.0,0.6666666666666666,detail,1.0,47.0,0.02127659574468085,discharge,2.0,1.0,2.0,east,1.0,38.0,0.02631578947368421,edge,1.0,9.0,0.1111111111111111,emerging,1.0,1.0,1.0,entered,1.0,4.0,0.25,entering,1.0,9.0,0.1111111111111111,entrance,1.0,47.0,0.02127659574468085,euro,1.0,3.0,0.3333333333333333
59429971@N06,18th,1,4,0.25,apalache,1.0,1.0,1.0,augustine,1.0,11.0,0.09090909090909093,burgundy,1.0,2.0,0.5,cannon,6.0,13.0,0.4615384615384616,castillo,17.0,26.0,0.6538461538461539,century,1.0,36.0,0.027777777777777776,colonial,1.0,3.0,0.3333333333333333,construction,1.0,32.0,0.03125,cross,1.0,20.0,0.05,de,17.0,134.0,0.12686567164179105,defense,1.0,5.0,0.2,flag,2.0,22.0,0.09090909090909093,fly,1.0,3.0,0.3333333333333333,marco,17.0,21.0,0.8095238095238095,mark,1.0,13.0,0.07692307692307693,mid,1.0,6.0,0.16666666666666666,miniature,1.0,2.0,0.5,outpost,1.0,2.0,0.5,red,1.0,35.0,0.028571428571428567,replica,1.0,5.0,0.2,san,17.0,62.0,0.27419354838709675,spanish,2.0,12.0,0.16666666666666666,st,2.0,35.0,0.057142857142857134,top,1.0,53.0,0.018867924528301886,uniform,1.0,4.0,0.25,view,1.0,117.0,0.008547008547008548,volunteer,1.0,5.0,0.2,wearing,1.0,2.0,0.5,white,1.0,26.0,0.038461538461538464,year,1.0,49.0,0.020408163265306117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
