Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42	Column43	Column44	Column45	Column46	Column47	Column48	Column49	Column50	Column51	Column52	Column53	Column54	Column55	Column56	Column57	Column58	Column59	Column60	Column61	Column62	Column63	Column64	Column65	Column66	Column67	Column68	Column69	Column70	Column71	Column72	Column73	Column74	Column75	Column76	Column77	Column78	Column79	Column80	Column81	Column82	Column83	Column84	Column85	Column86	Column87	Column88	Column89	Column90	Column91	Column92	Column93	Column94	Column95	Column96	Column97	Column98	Column99	Column100	Column101	Column102	Column103	Column104	Column105	Column106	Column107	Column108	Column109	Column110	Column111	Column112	Column113	Column114	Column115	Column116	Column117	Column118	Column119	Column120	Column121	Column122	Column123	Column124	Column125	Column126	Column127	Column128	Column129	Column130	Column131	Column132	Column133	Column134	Column135	Column136	Column137	Column138	Column139	Column140	Column141	Column142	Column143	Column144	Column145	Column146	Column147	Column148	Column149	Column150	Column151	Column152	Column153	Column154	Column155	Column156	Column157	Column158	Column159	Column160	Column161	Column162
8250978@N04	1er	1	2	0.5	3	1	59	0.016949153	57	1	3	0.333333333	abandoned	1	4	0.25	abandonné	1	1	1	année	1	3	0.333333333	au	1	9	0.111111111	bar	1	7	0.142857143	barlasangria	1	1	1	bonne	1	2	0.5	canada	11	16	0.6875	cap	13	3	4.333333333	capdelamadeleine	11	1	11	car	1	16	0.0625	chansonnier	1	1	1	church	1	39	0.025641026	construction	3	32	0.09375	d'eau	1	1	1	d'un	1	5	0.2	de	20	134	0.149253731	decay	1	2	0.5	derelict	1	2	0.5	du	1	27	0.037037037	développement	1	1	1	electric	1	9	0.111111111	electrical	1	2	0.5	eve	1	1	1	ga	1	2	0.5	gaz	1	1	1	janvier	1	2	0.5	la	20	73	0.273972603	laurier	1	1	1	madeleine	13	18	0.722222222	manoir	1	1	1	manoirduvieuxmoulin	1	1	1	moulin	1	1	1	neige	2	2	1	notredameducap	1	1	1	nouveaux	1	1	1	pari	3	49	0.06122449	party
82526837@N00	2011	9	23	0.391304348	2013	6	16	0.375	aire	45	12	3.75	argentin	6	1	6	argentina	15	19	0.789473684	argentine	30	4	7.5	automne	4	1	4	bueno	27	13	2.076923077	buenosaire	15	16	0.9375	casa	21	47	0.446808511	casarosada	15	18	0.833333333	de	1	134	0.007462687	du	6	27	0.222222222	février	5	1	5	gouvernement	6	1	6	href	15	119	0.12605042	http:www.benontherun.compostbueno	9	1	9	http:www.benontherun.compostcasa	6	1	6	juillet	6	2	3	la	7	73	0.095890411	le	6	24	0.25	merlo	10	1	10	nofollow	15	83	0.180722892	palaisprésidentiel	4	1	4	patio	1	8	0.125	plazademayo	6	9	0.666666667	rel	15	83	0.180722892	rosada	33	20	1.65	siège	6	1	6	vision:car0789	1	1	1	vision:outdoor0582	1	1	1	vision:outdoor0838	1	1	1	vision:outdoor0942	1	2	0.5	vision:outdoor0969	1	2	0.5	vision:sky0531	1	2	0.5	vision:street0514	1	1	1	vision:street0587	1	1	1	vision:street0624	1	1	1	vision:text0534	1	1	1	vision:text0597	1	1	1	vision:text0683
82575904@N00	1200	1	7	0.142857143	1250	1	2	0.5	1475	2	2	1	2.09	1	1	1	2.12	1	1	1	4875	1	1	1	4883	1	1	1	4891	1	1	1	4892	1	1	1	4897	1	1	1	4912	1	1	1	4913	1	1	1	4915	1	1	1	4917	1	1	1	4919	1	1	1	4932	1	1	1	4946	1	1	1	4949	1	1	1	4950	1	1	1	akhenaten	4	4	1	akhénaton	4	1	4	akhénatonfamily	1	1	1	amarna	7	3	2.333333333	amarnaperiod	2	1	2	amenemhat	2	1	2	amenemhatiii	2	1	2	amenhotep	1	1	1	ancientegyptianart	15	1	15	ancientegyptianculture	15	1	15	aton	1	2	0.5	b.c	1	7	0.142857143	berlin	52	65	0.8	block	2	10	0.2	blockstatueofsenenmut	2	1	2	bust	1	7	0.142857143	chr	2	2	1	collection	8	20	0.4	daughter	2	5	0.4	de	2	134	0.014925373	dynasty	3	5	0.6	egypt
82593382@N00	afave	3	1	3	allegra	3	1	3	arch	6	24	0.25	café	1	4	0.25	cathedral	4	85	0.047058824	center	3	40	0.075	chartre	18	20	0.9	chartrescathedral	14	4	3.5	column	3	30	0.1	cool	1	11	0.090909091	dame	1	10	0.1	de	1	134	0.007462687	decided	1	5	0.2	facing	1	15	0.066666667	famous	2	31	0.064516129	figure	5	23	0.217391304	gargoille	1	1	1	glass	2	36	0.055555556	good	1	18	0.055555556	hang	1	2	0.5	here'	4	2	2	inside	5	55	0.090909091	it'	1	31	0.032258065	judgement	1	3	0.333333333	lamp	1	12	0.083333333	north	15	64	0.234375	notre	1	10	0.1	notredamedechartre	14	1	14	noéma	5	1	5	obligitory	1	1	1	perrier	1	1	1	photo	1	68	0.014705882	porch	1	9	0.111111111	portal	14	17	0.823529412	sample	1	1	1	sitting	2	12	0.166666667	stained	1	21	0.047619048	stopped	1	7	0.142857143	thing	1	18	0.055555556	turned	1	11	0.090909091	walking
82904227@N00	albert	15	22	0.681818182	london	15	38	0.394736842	memorial	30	29	1.034482759	thealbertmemorial	15	2	7.5																																																																																																																																																	
8293801@N07	1628	1	1	1	1635	1	2	0.5	accessible	4	4	1	aggressively	1	1	1	agra	47	20	2.35	agra'	2	1	2	allowed	1	3	0.333333333	audience	2	5	0.4	aurangzeb	9	2	4.5	bit	2	13	0.153846154	brick	4	11	0.363636364	built	11	50	0.22	city	4	67	0.059701493	delhi	5	3	1.666666667	dethroned	9	1	9	diwan	2	3	0.666666667	downstream	2	2	1	entrance	1	47	0.021276596	famous	9	31	0.290322581	fort	53	33	1.606060606	fully	4	1	4	guy	1	7	0.142857143	hall	2	38	0.052631579	heritage	4	19	0.210526316	impressive	8	11	0.727272727	imprisoned	11	1	11	india	25	19	1.315789474	inside	5	55	0.090909091	it'	1	31	0.032258065	jahan	12	3	4	lahore	1	1	1	left	1	38	0.026315789	life	9	19	0.473684211	mahal	2	7	0.285714286	masterpiece	2	5	0.4	mughal	2	5	0.4	nice	1	12	0.083333333	nicely	4	1	4	preserved	2	10	0.2	public	6	19	0.315789474	red
82967074@N00	2011	30	23	1.304347826	alatryste	15	1	15	art	15	48	0.3125	barcelona	30	20	1.5	batllo	30	13	2.307692308	casa	15	47	0.319148936	casabatllo	15	11	1.363636364	catalonia	15	3	5	catalunya	15	5	3	gaudi	15	12	1.25	href	15	119	0.12605042	http:www.alatryste.com	15	1	15	httpwwwalatrystecom	15	1	15	iberianproteus	15	1	15	nofollow	15	83	0.180722892	rel	15	83	0.180722892	spain	30	18	1.666666667	www.alatryste.com	15	1	15	wwwiberianproteuscom	15	1	15																																																																																					
83006240@N00	01	1	10	0.1	02	1	10	0.1	03	1	9	0.111111111	05	1	7	0.142857143	07	1	7	0.142857143	09	1	6	0.166666667	11	1	27	0.037037037	12	1	27	0.037037037	13	1	28	0.035714286	14	1	28	0.035714286	18	1	23	0.043478261	22	1	18	0.055555556	23	1	16	0.0625	25	1	23	0.043478261	27	1	15	0.066666667	bok	15	18	0.833333333	boktowergarden	15	13	1.153846154	garden	15	44	0.340909091	tower	15	103	0.145631068																																																																																					
8306673@N02	bok	15	18	0.833333333	boktowergarden	15	13	1.153846154	florida	15	25	0.6	garden	15	44	0.340909091	tower	15	103	0.145631068																																																																																																																																													
8308527@N02	2500	1	2	0.5	access	2	12	0.166666667	accessed	1	1	1	angle	1	11	0.090909091	artwork	1	5	0.2	badly	1	3	0.333333333	bay	1	13	0.076923077	boat	1	14	0.071428571	boom	2	2	1	bridge	1	34	0.029411765	built	1	50	0.02	called	1	24	0.041666667	cannon	5	13	0.384615385	castillian	1	1	1	castillo	14	26	0.538461538	castillodesanmarco	15	18	0.833333333	castle	1	42	0.023809524	clicked	1	1	1	command	1	2	0.5	convinced	1	1	1	court	1	13	0.076923077	crew	1	2	0.5	curve	1	3	0.333333333	day	1	51	0.019607843	de	14	134	0.104477612	detailed	1	6	0.166666667	enactment	1	2	0.5	entire	1	12	0.083333333	firing	2	2	1	floating	2	1	2	fort	19	33	0.575757576	gentleman	1	2	0.5	house	1	52	0.019230769	i'm	1	16	0.0625	inside	1	55	0.018181818	keya	1	1	1	left	1	38	0.026315789	lena	1	1	1	limited	1	1	1	lion	1	16	0.0625	live
83372564@N00	california	30	30	1	castle	30	42	0.714285714	county	15	5	3	hearst	30	20	1.5	hearstcastle	15	19	0.789473684	lui	15	4	3.75	orbispo	15	1	15	san	30	62	0.483870968	sanluisobispocounty	15	1	15	sanluisorbispocounty	15	1	15	sansimeon	15	9	1.666666667	simeon	15	6	2.5																																																																																																																	
8342778@N08	bokgarden	15	1	15	boktower	15	5	3	centralflorida	15	1	15	img_9309	1	1	1	img_9333	1	1	1	img_9364	1	1	1	img_9370	1	1	1	img_9371	1	1	1	img_9393	1	1	1	img_9410	1	1	1	img_9421	1	1	1	img_9484	1	1	1	img_9502	1	1	1	img_9547	1	1	1	img_9548	1	1	1	img_9569	1	1	1	img_9631	1	1	1	img_9690	1	1	1	insideboktower	15	1	15																																																																																					
83955435@N00	"1,122"	3	1	3	342	3	4	0.75	airport	15	2	7.5	barrie	15	1	15	brian	31	2	15.5	building	1	73	0.01369863	canada	16	16	1	car	45	16	2.8125	carl	33	3	11	centre	15	28	0.535714286	circle	1	3	0.333333333	city	8	67	0.119402985	cn	31	20	1.55	cntower	15	19	0.789473684	debby	32	1	32	deck	3	7	0.428571429	deirdre	18	1	18	downtown	16	21	0.761904762	drove	15	2	7.5	eaton	15	2	7.5	elevator	9	7	1.285714286	find	3	14	0.214285714	floor	3	21	0.142857143	friend	1	6	0.166666667	ft	3	11	0.272727273	full	1	16	0.0625	garage	15	2	7.5	glass	4	36	0.111111111	glimpse	1	1	1	group	1	23	0.043478261	groupphoto	1	1	1	height	3	10	0.3	judy	2	1	2	kristen	18	1	18	lake	10	13	0.769230769	lakeontario	1	4	0.25	level	6	19	0.315789474	located	3	31	0.096774194	looked	8	11	0.727272727	meet	1	4	0.25	museum
83979593@N00	10	2	37	0.054054054	11	1	27	0.037037037	113	1	7	0.142857143	13a	1	1	1	1458	1	1	1	1460	1	1	1	16	1	21	0.047619048	1798	1	3	0.333333333	1807	1	2	0.5	1813	1	1	1	1816	1	2	0.5	1820	1	1	1	1822	1	2	0.5	1825	1	2	0.5	1900	41	9	4.555555556	1900t	1	1	1	1903	18	1	18	1907	21	4	5.25	2048	1	1	1	2130	1	1	1	2131	1	1	1	2132	1	1	1	2133	1	1	1	2134	1	1	1	2135	1	1	1	2136	1	1	1	2137	1	1	1	2149	1	1	1	2151	1	1	1	2206	2	1	2	236	1	2	0.5	244	1	1	1	259	1	1	1	260	1	2	0.5	2fr	2	1	2	3	2	59	0.033898305	4th	1	6	0.166666667	5th	1	5	0.2	727	1	2	0.5	735	1	1	1	740
8399025@N07	brazil	7	17	0.411764706	christtheredeemer	15	13	1.153846154	cristoredentor	8	3	2.666666667	lagoa	1	2	0.5	riodejaneiro	15	15	1																																																																																																																																													
84213418@N00	attention	1	3	0.333333333	attracting	1	2	0.5	building	1	73	0.01369863	city	8	67	0.119402985	cn	17	20	0.85	cntower	15	19	0.789473684	copyright	15	6	2.5	deck	14	7	2	fall	3	14	0.214285714	ferry	1	4	0.25	floor	3	21	0.142857143	floorglass	2	1	2	glass	1	36	0.027777778	glassglass	2	1	2	lakeontario	1	4	0.25	longe	1	1	1	lot	1	20	0.05	mist	1	2	0.5	niagara	2	2	1	niagarafall	1	1	1	observation	15	10	1.5	photographybykitlogan	15	1	15	rising	1	6	0.166666667	skypod	2	3	0.666666667	telephoto	1	3	0.333333333	tini	1	1	1	toronto	15	20	0.75	torontoisland	1	2	0.5	tower	16	103	0.155339806	tower_11448	1	1	1	tower_11451	1	1	1	tower_11455	1	1	1	tower_11459	1	1	1	tower_11465b	1	1	1	tower_11469b	1	1	1	tower_11470b	1	1	1	tower_11480b	1	1	1	tower_11482b	1	1	1	tower_11493b	1	1	1	tower_11494b	1	1	1	tower_11496b
84292292@N00	acropoli	24	21	1.142857143	athen	22	22	1	entrance	1	47	0.021276596	greece	15	21	0.714285714	kerameiko	2	2	1	olympian	2	1	2	parthenon	1	14	0.071428571	temple	2	47	0.042553191	templeofolympianzeus	1	2	0.5	view	3	117	0.025641026	zeus	2	4	0.5																																																																																																																					
84767053@N00	101	2	4	0.5	3020a	1	1	1	3021a	1	1	1	3026a	1	1	1	3027a	1	1	1	3028a	1	1	1	3029a	1	1	1	3031a	1	1	1	3035a	1	1	1	3036a	1	1	1	3037a	1	1	1	3038a	1	1	1	3039a	1	1	1	3043a	1	1	1	3047a	1	1	1	3054a	1	1	1	adjacent	15	3	5	antennae	1	1	1	architecture	15	70	0.214285714	area	2	38	0.052631579	attention	1	3	0.333333333	auditorium	1	3	0.333333333	best	15	24	0.625	better	1	12	0.083333333	black	15	23	0.652173913	boiler	1	1	1	booth	1	2	0.5	california	15	30	0.5	center	34	40	0.85	chimney	1	3	0.333333333	civic	33	16	2.0625	cleaned	1	5	0.2	commentary	15	3	5	completed	1	19	0.052631579	complex	1	16	0.0625	conceal	1	2	0.5	county	30	5	6	courtesy	15	3	5	courthouse	2	1	2	death	1	11	0.090909091	designed
84938294@N00	05	2	7	0.285714286	11	2	27	0.074074074	2009	2	29	0.068965517	20091105	15	1	15	berlin	18	65	0.276923077	brandenburg	15	23	0.652173913	brandenburgertor	15	8	1.875	brandenburggate	15	16	0.9375	concert	15	9	1.666666667	ema	15	1	15	evening	12	11	1.090909091	free	13	12	1.083333333	freeconcert	2	1	2	gate	15	38	0.394736842	germany	15	56	0.267857143	jayz	2	1	2	lastfm:event1279006	15	1	15	light	1	50	0.02	live	15	14	1.071428571	mtv	15	1	15	music	15	12	1.25	test	1	2	0.5	u2	29	1	29	u2009	13	1	13	u2gig	15	1	15																																																													
8502118@N08	brazil	15	17	0.882352941	christ	15	23	0.652173913	hdr	15	12	1.25	redeemer	15	16	0.9375	riodejaneiro	15	15	1																																																																																																																																													
8563941@N06	ancient	15	37	0.405405405	angkor	45	20	2.25	angkorwat	15	20	0.75	architecture	15	70	0.214285714	building	15	73	0.205479452	cambodia	15	20	0.75	prasat	15	1	15	ruin	15	48	0.3125	siemreap	15	16	0.9375	temple	15	47	0.319148936	wat	30	20	1.5																																																																																																																					
85855348@N00	barcelona	30	20	1.5	batllo	30	13	2.307692308	casa	30	47	0.638297872	casabatllo	15	11	1.363636364	catalunya	7	5	1.4	espanya	7	1	7	espaã	8	1	8	gaudí	15	6	2.5	spain	30	18	1.666666667																																																																																																																													
86004675@N00	de	30	134	0.223880597	grotte	30	1	30	la	30	73	0.410958904	madeleine	30	18	1.666666667																																																																																																																																																	
86048711@N00	14	15	28	0.535714286	2010	30	26	1.153846154	4	15	43	0.348837209	61	15	2	7.5	beach	15	16	0.9375	cabrillo	45	20	2.25	diego	15	10	1.5	football	15	4	3.75	highschool	15	1	15	hornet	30	1	30	jaguar	30	3	10	lincoln	45	1	45	long	15	34	0.441176471	longbeach	15	1	15	san	15	62	0.241935484	sandiego	15	11	1.363636364	september	15	12	1.25																																																																																													
86228060@N00	39	1	8	0.125	52	1	6	0.166666667	8729	1	1	1	8731	1	1	1	8734	1	1	1	8739	1	1	1	8774	1	1	1	8783	1	1	1	8784	1	1	1	8798	1	1	1	9030	1	1	1	9045	1	1	1	arch	1	24	0.041666667	arche	2	11	0.181818182	bollard	1	2	0.5	colesseum	4	1	4	collard	1	1	1	colloseum	1	2	0.5	colosseum	19	20	0.95	featured	2	4	0.5	href	2	119	0.016806723	http:www.mapseeing.com20070404colosseum	2	1	2	italy	10	31	0.322580645	map	2	13	0.153846154	nikond80	10	2	5	nofollow	2	83	0.024096386	panorama	2	19	0.105263158	passed	1	5	0.2	published	2	2	1	rel	2	83	0.024096386	road	1	21	0.047619048	rome	10	40	0.25	rope	1	4	0.25	scooter	1	2	0.5	secure	1	1	1	shade	1	3	0.333333333	sign	3	23	0.130434783	steeljam	10	1	10	stone	1	38	0.026315789	sun	1	26	0.038461538	top
86277076@N00	batllo	15	13	1.153846154	casa	15	47	0.319148936	casabatlló	15	10	1.5																																																																																																																																																					
86341866@N03	01	4	10	0.4	02	2	10	0.2	03	3	9	0.333333333	08	1	8	0.125	09	16	6	2.666666667	14	1	28	0.035714286	14.47	2	1	2	14.51	1	1	1	15.03	5	1	5	15.10	1	1	1	15.11	2	1	2	16.30	1	1	1	16.39	3	1	3	2012	15	21	0.714285714	23	15	16	0.9375	blvd	2	3	0.666666667	de	16	134	0.119402985	egliselamadeleine	6	1	6	france	15	60	0.25	gourmet	1	1	1	jpg	12	10	1.2	la	16	73	0.219178082	madeleine	13	18	0.722222222	madeleine.jpg	2	1	2	maison	1	5	0.2	maisondelatruffe	1	1	1	pari	15	49	0.306122449	place	13	46	0.282608696	placedelamadeleine	15	2	7.5	truffe.jpg	1	1	1																																									
8637262@N02	beache	1	2	0.5	blvd	1	3	0.333333333	bridge	2	34	0.058823529	canada	2	16	0.125	canadalifecentre	1	1	1	center	1	40	0.025	centre	1	28	0.035714286	cn	14	20	0.7	cntower	13	19	0.684210526	crack	1	2	0.5	flickriosapp:filtermammoth	1	1	1	flickriosapp:filternofilter	1	1	1	front	1	52	0.019230769	harbour	1	2	0.5	harbourfrontcenter	1	1	1	high	1	38	0.026315789	lake	1	13	0.076923077	lighting	2	9	0.222222222	night	5	41	0.12195122	rainbow	4	2	2	rise	1	7	0.142857143	roger	2	6	0.333333333	rogerscenter	3	1	3	shore	1	4	0.25	stormy	1	1	1	sunsetting	1	1	1	toronto	10	20	0.5	tower	19	103	0.184466019	uploaded:byflickrmobile	2	1	2	winter	2	17	0.117647059																																									
86401769@N00	angkor	39	20	1.95	angkorwat	13	20	0.65	architecture	11	70	0.157142857	bird	1	16	0.0625	boy	1	6	0.166666667	buddhism	13	5	2.6	cambodia	26	20	1.3	day	1	51	0.019607843	east	2	38	0.052631579	ef1635mmf28liiusm	9	2	4.5	ef70200mmf4lisusm	4	1	4	fly	1	3	0.333333333	gate	1	38	0.026315789	goodbye	1	2	0.5	goodmorning	8	1	8	hinayana	13	1	13	ii	2	24	0.083333333	khmer	14	7	2	landscape	4	14	0.285714286	library	1	15	0.066666667	lost	1	9	0.111111111	night	1	41	0.024390244	north	1	64	0.015625	outdoor	12	4	3	reap	13	7	1.857142857	siem	13	7	1.857142857	siemreap	13	16	0.8125	silhouette	1	9	0.111111111	south	1	53	0.018867925	stupa	2	1	2	sunrise	7	6	1.166666667	sunset	6	20	0.3	wat	23	20	1.15	west	1	43	0.023255814	一	1	5	0.2	上	1	3	0.333333333	下	1	2	0.5	中	1	3	0.333333333	乘	13	1	13	书	1	1	1	人
86441777@N00	aux	5	4	1.25	axe	1	2	0.5	axevertical	1	1	1	bain	2	1	2	beach	15	16	0.9375	cap	1	3	0.333333333	cercle	1	2	0.5	coucher	1	2	0.5	darrieus	1	1	1	de	22	134	0.164179104	du	5	27	0.185185185	dune	2	2	1	en	1	26	0.038461538	eoliennedarrieus	1	1	1	fonctionnelle	1	1	1	gaspésie	1	1	1	grand	3	15	0.2	havre	2	2	1	l'hopital	2	1	2	l'île	1	3	0.333333333	la	19	73	0.260273973	lagune	1	1	1	le	1	24	0.041666667	loup	2	1	2	magdalenisland	15	2	7.5	maison	5	5	1	martinique	2	1	2	mer	15	2	7.5	meule	1	1	1	modèle	2	3	0.666666667	nord	1	4	0.25	parc	1	3	0.333333333	plage	26	2	13	pointe	2	1	2	proche	1	2	0.5	quebec	15	1	15	québec	15	4	3.75	sable	16	2	8	salle	2	2	1	sand	15	8	1.875	sea
87168893@N00	5th	3	5	0.6	acropoli	36	21	1.714285714	agora	6	3	2	akropoli	3	4	0.75	ara	28	14	2	arapaci	2	14	0.142857143	architectural	3	11	0.272727273	athen	30	22	1.363636364	athena	3	6	0.5	athenian	12	5	2.4	augustae	25	5	5	bce	3	4	0.75	borrowed	1	1	1	century	3	36	0.083333333	collection	1	20	0.05	column	3	30	0.1	drum	3	2	1.5	early	3	23	0.130434783	erechtheion	1	9	0.111111111	flamen	2	1	2	floral	4	3	1.333333333	francesca	2	1	2	garland	2	3	0.666666667	greece	12	21	0.571428571	italy	13	31	0.419354839	lykavitto	1	1	1	marble	13	26	0.5	member	3	5	0.6	mt	1	1	1	museum	3	67	0.044776119	nike	3	5	0.6	north	3	64	0.046875	osu	2	1	2	paci	28	16	1.75	pnyx	9	3	3	procession	5	3	1.666666667	propylaia	3	3	1	relief	11	24	0.458333333	richard'	1	1	1	rome	16	40	0.4	sculpture
8721758@N06	08	1	8	0.125	10	3	37	0.081081081	114	2	2	1	1292	4	1	4	13th	4	8	0.5	1647	1	1	1	1773	4	2	2	17th	1	5	0.2	1850	2	5	0.4	18th	1	4	0.25	1930	2	3	0.666666667	1933	3	3	1	1945	2	5	0.4	1950	5	4	1.25	19th	4	9	0.444444444	"20,000"	4	2	2	2003	2	6	0.333333333	2006	1	21	0.047619048	270	2	1	2	73	2	4	0.5	actual	3	5	0.6	adlon	1	2	0.5	adorn	1	2	0.5	age	4	11	0.363636364	alexander	1	6	0.166666667	alexanderplatz	8	5	1.6	allied	4	4	1	altar	2	19	0.105263158	alte	1	23	0.043478261	analogously	2	2	1	anniversary	3	9	0.333333333	anton	2	1	2	appearance	4	5	0.8	area	4	38	0.105263158	armory	1	2	0.5	arnold	2	3	0.666666667	artwork	2	5	0.4	auch	3	5	0.6	august	3	13	0.230769231	author	3	3	1	authority
87806373@N04	1	15	53	0.283018868	108	15	3	5	1896	15	9	1.666666667	1919	15	1	15	1947	15	3	5	1951	15	4	3.75	1957	15	2	7.5	2	15	66	0.227272727	2004	15	11	1.363636364	3	15	59	0.254237288	"3,400"	15	1	15	4	15	43	0.348837209	4th	15	6	2.5	5	15	41	0.365853659	5th	15	5	3	70	15	13	1.153846154	80	15	17	0.882352941	81	15	5	3	96	15	5	3	academy	15	2	7.5	achievement	15	3	5	acropoli	15	21	0.714285714	ad	30	12	2.5	ambrareview	90	1	90	amphitheatre	75	6	12.5	amphitheatrum	15	4	3.75	ancient	15	37	0.405405405	anfiteatro	15	4	3.75	antique	15	6	2.5	architect	15	23	0.652173913	architecture	15	70	0.214285714	aristotle'	15	1	15	art	45	48	0.9375	association	15	3	5	athen	120	22	5.454545455	attica	15	2	7.5	attract	15	2	7.5	bc	15	8	1.875	began	15	16	0.9375	birthplace	15	2	7.5	built
87857621@N00	1906	1	5	0.2	200	1	6	0.166666667	20th	1	6	0.166666667	21st	1	1	1	8	2	23	0.086956522	adventurous	1	1	1	air	1	15	0.066666667	amazing	2	10	0.2	antoni	1	5	0.2	antonigaudi	1	4	0.25	apartment	3	5	0.6	appearance	1	5	0.2	art	2	48	0.041666667	artistic	1	5	0.2	average	1	1	1	awesome	1	4	0.25	barcelona	13	20	0.65	barcelona'	1	1	1	batllo	4	13	0.307692308	batlló	18	9	2	block	1	10	0.1	boring	1	2	0.5	boxe	1	1	1	building	5	73	0.068493151	built	2	50	0.04	cartoonish	1	1	1	casa	14	47	0.29787234	casabatllo	5	11	0.454545455	casabatlló	8	10	0.8	casabatlo	5	1	5	casabatlocasabatlló	1	1	1	catalonia	6	3	2	cataluña	12	3	4	century	2	36	0.055555556	chimny	1	1	1	close	1	27	0.037037037	colour	1	9	0.111111111	colourful	1	1	1	comprise	1	4	0.25	concept	1	5	0.2	considering
88064577@N00	cathedral	15	85	0.176470588	chartre	30	20	1.5	france	15	60	0.25																																																																																																																																																					
88379351@N00	2	1	66	0.015151515	2010	1	26	0.038461538	2010tourdefrance	2	1	2	3rd	1	6	0.166666667	alp	12	2	6	avoid	1	5	0.2	barry	1	3	0.333333333	bedoin	1	1	1	biking	1	1	1	closure	1	2	0.5	col	16	1	16	coldelamadeleine	1	1	1	colduchaussy	3	1	3	cropped	1	2	0.5	crossing	1	9	0.111111111	cycling	13	3	4.333333333	de	14	134	0.104477612	distance	1	24	0.041666667	eric	1	4	0.25	famous	1	31	0.032258065	france	14	60	0.233333333	grolle	1	1	1	high	1	38	0.026315789	kilometre	1	4	0.25	km	1	1	1	la	15	73	0.205479452	lachambre	2	1	2	lagrolle	1	1	1	late	1	22	0.045454545	madeleine	25	18	1.388888889	malaucene	1	1	1	mont	1	1	1	november	1	13	0.076923077	official	1	7	0.142857143	pass	1	4	0.25	road	3	21	0.142857143	routesdesventoux	1	1	1	savoie	2	1	2	side	1	56	0.017857143	sight	1	7	0.142857143	south
8841848@N03	aquarium	12	5	2.4	ben	13	22	0.590909091	big	13	32	0.40625	bigben	14	17	0.823529412	eye	1	20	0.05	london	15	38	0.394736842	londoneye	14	8	1.75	londre	14	4	3.5	night	12	41	0.292682927	nuit	12	5	2.4	parlement	14	1	14																																																																																																																					
88554610@N06	"107,50"	14	1	14	154	14	1	14	1846	1	2	0.5	1851	8	6	1.333333333	1863	1	4	0.25	1896	14	9	1.555555556	1900	31	9	3.444444444	1901	8	1	8	1908	1	2	0.5	1939	1	2	0.5	"22,50"	14	1	14	45	14	6	2.333333333	7ème	12	1	12	7èmearrondissement	12	1	12	8ème	3	1	3	8èmearrondissement	2	1	2	alby	14	1	14	alexandre	45	22	2.045454545	amédée	14	3	4.666666667	amédéealby	14	1	14	andré	8	1	8	andrémassoulle	8	1	8	année	8	3	2.666666667	arche	14	11	1.272727273	au	8	9	0.888888889	c'est	14	4	3.5	chacun	14	1	14	churchill	14	3	4.666666667	concorde	2	5	0.4	confection	8	1	8	constitué	14	1	14	construit	14	3	4.666666667	coquille	1	1	1	courslareine	2	1	2	d'alexandre	14	2	7	d'or	3	1	3	d'une	28	2	14	de	137	134	1.02238806	destiné	14	2	7	deux	14	2	7	direction
8865243@N02	1	22	53	0.41509434	100	1	16	0.0625	12	2	27	0.074074074	128	10	1	10	130	1	3	0.333333333	134	10	1	10	140	30	3	10	15min	1	1	1	1808	20	4	5	1822	10	2	5	1895	10	4	2.5	1922	1	1	1	1931	4	3	1.333333333	1988	10	4	2.5	1992	10	3	3.333333333	19h	1	1	1	1st	10	3	3.333333333	2	1	66	0.015151515	"2,300"	1	1	1	2004	10	11	0.909090909	2007	1	28	0.035714286	2011	1	23	0.043478261	2016	4	1	4	"23,5"	1	1	1	2500	10	2	5	25th	10	2	5	28	1	15	0.066666667	2f	20	1	20	2fenbt	10	1	10	2fposgraduacao	10	1	10	2fwww.jbrj.gov.br	10	1	10	3	1	59	0.016949153	30	3	20	0.15	31	1	7	0.142857143	32	10	6	1.666666667	"32,000"	10	1	10	38	1	4	0.25	39.6	1	1	1	3a	10	1	10	40	10	6	1.666666667	54
89093444@N00	360restaurant	15	1	15	cn	15	20	0.75	cntower	15	19	0.789473684	downtown	15	21	0.714285714	dunda	15	3	5	toronto	30	20	1.5	tower	15	103	0.145631068	yonge	15	2	7.5																																																																																																																																	
89504146@N00	001	1	4	0.25	003	1	2	0.5	007	1	4	0.25	008	1	4	0.25	009	1	3	0.333333333	010	1	1	1	012	1	3	0.333333333	014	1	4	0.25	015	1	5	0.2	016	1	3	0.333333333	018	1	3	0.333333333	022	1	7	0.142857143	023	1	4	0.25	026	1	6	0.166666667	030	1	5	0.2	10	15	37	0.405405405	13	15	28	0.535714286	2012	15	21	0.714285714	arizona	15	18	0.833333333	castle	15	42	0.357142857	montezuma	15	16	0.9375	montezumacastle	15	7	2.142857143																																																																									
